"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202148,2021-22,Influenza Hospital Admissions,7,HHS Region,47
202148,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,17.29
202148,2021-22,Average patients with influenza in ICU,7,HHS Region,1.14
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.29
202148,2021-22,Influenza Hospital Admissions,8,HHS Region,36
202148,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,17.43
202148,2021-22,Average patients with influenza in ICU,8,HHS Region,0.43
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.14
202148,2021-22,Influenza Hospital Admissions,9,HHS Region,71
202148,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,44.57
202148,2021-22,Average patients with influenza in ICU,9,HHS Region,3.57
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202148,2021-22,Influenza Hospital Admissions,10,HHS Region,5
202148,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,3.86
202148,2021-22,Average patients with influenza in ICU,10,HHS Region,0
202206,2021-22,Influenza Hospital Admissions,4,HHS Region,174
202206,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,150
202206,2021-22,Average patients with influenza in ICU,4,HHS Region,32.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.3
202206,2021-22,Influenza Hospital Admissions,5,HHS Region,158
202206,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,184.71
202206,2021-22,Average patients with influenza in ICU,5,HHS Region,23.29
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.52
202206,2021-22,Influenza Hospital Admissions,6,HHS Region,220
202206,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,133.14
202206,2021-22,Average patients with influenza in ICU,6,HHS Region,26.14
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.94
202206,2021-22,Influenza Hospital Admissions,7,HHS Region,133
202206,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,68.29
202206,2021-22,Average patients with influenza in ICU,7,HHS Region,7.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.56
202206,2021-22,Influenza Hospital Admissions,8,HHS Region,69
202206,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,44.71
202206,2021-22,Average patients with influenza in ICU,8,HHS Region,4.43
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202206,2021-22,Influenza Hospital Admissions,9,HHS Region,87
202206,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,69.57
202206,2021-22,Average patients with influenza in ICU,9,HHS Region,8.57
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.08
202206,2021-22,Influenza Hospital Admissions,10,HHS Region,11
202206,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,16.29
202206,2021-22,Average patients with influenza in ICU,10,HHS Region,7
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.38
202207,2021-22,Influenza Hospital Admissions,1,HHS Region,57
202207,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,15.86
202207,2021-22,Average patients with influenza in ICU,1,HHS Region,1.71
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.22
202207,2021-22,Influenza Hospital Admissions,2,HHS Region,68
202207,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,55.43
202207,2021-22,Average patients with influenza in ICU,2,HHS Region,8.57
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.44
202207,2021-22,Influenza Hospital Admissions,3,HHS Region,137
202207,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,76.14
202207,2021-22,Average patients with influenza in ICU,3,HHS Region,8.86
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.32
202207,2021-22,Influenza Hospital Admissions,4,HHS Region,214
202207,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,154.14
202207,2021-22,Average patients with influenza in ICU,4,HHS Region,29.14
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.41
202207,2021-22,Influenza Hospital Admissions,5,HHS Region,215
202207,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,208.29
202207,2021-22,Average patients with influenza in ICU,5,HHS Region,23.29
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.87
202207,2021-22,Influenza Hospital Admissions,6,HHS Region,370
202207,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,164.57
202207,2021-22,Average patients with influenza in ICU,6,HHS Region,26.71
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.07
202207,2021-22,Influenza Hospital Admissions,7,HHS Region,151
202207,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,69.29
202207,2021-22,Average patients with influenza in ICU,7,HHS Region,7.14
202207,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.38
202207,2021-22,Influenza Hospital Admissions,8,HHS Region,46
202207,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,37.14
202207,2021-22,Average patients with influenza in ICU,8,HHS Region,4.14
202140,2021-22,Influenza Hospital Admissions,4,HHS Region,71
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.26
202149,2021-22,Influenza Hospital Admissions,1,HHS Region,39
202149,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,18.57
202149,2021-22,Average patients with influenza in ICU,1,HHS Region,3.71
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.44
202149,2021-22,Influenza Hospital Admissions,2,HHS Region,139
202149,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,150.71
202149,2021-22,Average patients with influenza in ICU,2,HHS Region,20.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.4
202149,2021-22,Influenza Hospital Admissions,3,HHS Region,124
202149,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,94.43
202149,2021-22,Average patients with influenza in ICU,3,HHS Region,19.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.33
202149,2021-22,Influenza Hospital Admissions,4,HHS Region,222
202149,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,155.43
202149,2021-22,Average patients with influenza in ICU,4,HHS Region,28.57
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.35
202149,2021-22,Influenza Hospital Admissions,5,HHS Region,183
202149,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,128.86
202149,2021-22,Average patients with influenza in ICU,5,HHS Region,15.57
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.24
202149,2021-22,Influenza Hospital Admissions,6,HHS Region,103
202149,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,72.14
202149,2021-22,Average patients with influenza in ICU,6,HHS Region,14.14
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.47
202149,2021-22,Influenza Hospital Admissions,7,HHS Region,66
202149,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,31.71
202149,2021-22,Average patients with influenza in ICU,7,HHS Region,7.14
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.33
202149,2021-22,Influenza Hospital Admissions,8,HHS Region,40
202149,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,24.29
202149,2021-22,Average patients with influenza in ICU,8,HHS Region,0.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202149,2021-22,Influenza Hospital Admissions,9,HHS Region,85
202149,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,64.71
202149,2021-22,Average patients with influenza in ICU,9,HHS Region,2.86
202149,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.04
202149,2021-22,Influenza Hospital Admissions,10,HHS Region,6
202149,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,3.86
202149,2021-22,Average patients with influenza in ICU,10,HHS Region,0.71
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.31
202150,2021-22,Influenza Hospital Admissions,1,HHS Region,46
202150,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,22.86
202150,2021-22,Average patients with influenza in ICU,1,HHS Region,2.86
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.54
202150,2021-22,Influenza Hospital Admissions,2,HHS Region,171
202150,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,175.86
202150,2021-22,Average patients with influenza in ICU,2,HHS Region,18.43
202150,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.49
202140,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,52.43
202140,2021-22,Average patients with influenza in ICU,4,HHS Region,13.57
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202140,2021-22,Influenza Hospital Admissions,5,HHS Region,32
202140,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,23
202140,2021-22,Average patients with influenza in ICU,5,HHS Region,6.71
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.09
202140,2021-22,Influenza Hospital Admissions,6,HHS Region,39
202140,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,23.29
202140,2021-22,Average patients with influenza in ICU,6,HHS Region,7.86
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.03
202140,2021-22,Influenza Hospital Admissions,7,HHS Region,4
202140,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.43
202140,2021-22,Average patients with influenza in ICU,7,HHS Region,0.43
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.05
202140,2021-22,Influenza Hospital Admissions,8,HHS Region,6
202140,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3
202140,2021-22,Average patients with influenza in ICU,8,HHS Region,0.14
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.04
202140,2021-22,Influenza Hospital Admissions,9,HHS Region,22
202140,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,14.43
202140,2021-22,Average patients with influenza in ICU,9,HHS Region,2
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202140,2021-22,Influenza Hospital Admissions,10,HHS Region,4
202140,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.14
202140,2021-22,Average patients with influenza in ICU,10,HHS Region,0
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.02
202141,2021-22,Influenza Hospital Admissions,1,HHS Region,3
202141,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.29
202141,2021-22,Average patients with influenza in ICU,1,HHS Region,0.57
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.07
202141,2021-22,Influenza Hospital Admissions,2,HHS Region,21
202141,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,87.14
202141,2021-22,Average patients with influenza in ICU,2,HHS Region,4.71
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202141,2021-22,Influenza Hospital Admissions,3,HHS Region,34
202141,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,36.71
202141,2021-22,Average patients with influenza in ICU,3,HHS Region,7.57
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.1
202141,2021-22,Influenza Hospital Admissions,4,HHS Region,66
202141,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,49.71
202141,2021-22,Average patients with influenza in ICU,4,HHS Region,10.43
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202141,2021-22,Influenza Hospital Admissions,5,HHS Region,22
202141,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,21.14
202141,2021-22,Average patients with influenza in ICU,5,HHS Region,5.57
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.1
202141,2021-22,Influenza Hospital Admissions,6,HHS Region,42
202141,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,23.71
202141,2021-22,Average patients with influenza in ICU,6,HHS Region,7.86
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202141,2021-22,Influenza Hospital Admissions,7,HHS Region,11
202141,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,5.14
202141,2021-22,Average patients with influenza in ICU,7,HHS Region,0
202141,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202141,2021-22,Influenza Hospital Admissions,8,HHS Region,2
202141,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,2.29
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,2
202219,2021-22,Influenza Hospital Admissions,1,HHS Region,297
202219,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,205.71
202219,2021-22,Average patients with influenza in ICU,1,HHS Region,14.43
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.97
202219,2021-22,Influenza Hospital Admissions,2,HHS Region,307
202219,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,246.71
202219,2021-22,Average patients with influenza in ICU,2,HHS Region,24
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.96
202219,2021-22,Influenza Hospital Admissions,3,HHS Region,296
202219,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,176.14
202219,2021-22,Average patients with influenza in ICU,3,HHS Region,22.43
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.73
202219,2021-22,Influenza Hospital Admissions,4,HHS Region,488
202219,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,281.71
202219,2021-22,Average patients with influenza in ICU,4,HHS Region,44.86
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.89
202219,2021-22,Influenza Hospital Admissions,5,HHS Region,470
202219,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,708.71
202219,2021-22,Average patients with influenza in ICU,5,HHS Region,89.29
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.62
202219,2021-22,Influenza Hospital Admissions,6,HHS Region,263
202219,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,143.29
202219,2021-22,Average patients with influenza in ICU,6,HHS Region,29.86
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.47
202219,2021-22,Influenza Hospital Admissions,7,HHS Region,66
202219,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,53.57
202219,2021-22,Average patients with influenza in ICU,7,HHS Region,6.43
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,1.7
202219,2021-22,Influenza Hospital Admissions,8,HHS Region,208
202219,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,83.71
202219,2021-22,Average patients with influenza in ICU,8,HHS Region,6.71
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,1.02
202219,2021-22,Influenza Hospital Admissions,9,HHS Region,521
202219,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,261.86
202219,2021-22,Average patients with influenza in ICU,9,HHS Region,20.14
202219,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.7
202219,2021-22,Influenza Hospital Admissions,10,HHS Region,101
202219,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,59.86
202219,2021-22,Average patients with influenza in ICU,10,HHS Region,6
202220,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.87
202220,2021-22,Influenza Hospital Admissions,1,HHS Region,277
202220,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,203.57
202220,2021-22,Average patients with influenza in ICU,1,HHS Region,18.86
202220,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.92
202220,2021-22,Influenza Hospital Admissions,2,HHS Region,290
202220,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,243
202220,2021-22,Average patients with influenza in ICU,2,HHS Region,25
202220,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.82
202220,2021-22,Influenza Hospital Admissions,3,HHS Region,252
202220,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,154.57
202220,2021-22,Average patients with influenza in ICU,3,HHS Region,22.43
202220,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.88
202220,2021-22,Influenza Hospital Admissions,4,HHS Region,588
202220,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,336.43
202220,2021-22,Average patients with influenza in ICU,4,HHS Region,52.43
202229,2021-22,Influenza Hospital Admissions,2,HHS Region,32
202229,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,45.14
202229,2021-22,Average patients with influenza in ICU,2,HHS Region,8.29
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.21
202229,2021-22,Influenza Hospital Admissions,3,HHS Region,65
202229,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,42.86
202229,2021-22,Average patients with influenza in ICU,3,HHS Region,9
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.29
202229,2021-22,Influenza Hospital Admissions,4,HHS Region,196
202229,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,151
202229,2021-22,Average patients with influenza in ICU,4,HHS Region,51.71
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.06
202229,2021-22,Influenza Hospital Admissions,5,HHS Region,32
202229,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,505
202229,2021-22,Average patients with influenza in ICU,5,HHS Region,64
202229,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.27
202229,2021-22,Influenza Hospital Admissions,6,HHS Region,116
