COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Pharmacy,410858,8800261,29,01/25/2025 12:00:00 AM,60-74
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Pharmacy,598206,8748604,29,01/25/2025 12:00:00 AM,18-64
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Pharmacy,188768,5074532,29,01/25/2025 12:00:00 AM,18-49
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Pharmacy,182832,14155025,29,01/25/2025 12:00:00 AM,65+
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Pharmacy,249584,4885764,29,01/25/2025 12:00:00 AM,18-49
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Pharmacy,272519,13741821,29,01/25/2025 12:00:00 AM,65+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Pharmacy,529360,24082143,29,01/25/2025 12:00:00 AM,18+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Pharmacy,184670,9335537,29,01/25/2025 12:00:00 AM,60-74
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Pharmacy,175249,9712855,29,01/25/2025 12:00:00 AM,60-74
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Pharmacy,398001,24946047,29,01/25/2025 12:00:00 AM,18+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Pharmacy,556901,23552783,29,01/25/2025 12:00:00 AM,18+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Pharmacy,123539,6554697,29,01/25/2025 12:00:00 AM,75+
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Pharmacy,215169,10791024,29,01/25/2025 12:00:00 AM,18-64
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Pharmacy,90454,5325449,29,01/25/2025 12:00:00 AM,50-64
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Pharmacy,256840,10340324,29,01/25/2025 12:00:00 AM,18-64
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Pharmacy,79824,6736557,29,01/25/2025 12:00:00 AM,75+
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Pharmacy,469056,13240155,29,01/25/2025 12:00:00 AM,65+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Pharmacy,118934,5127884,29,01/25/2025 12:00:00 AM,50-64
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Pharmacy,933366,22995882,29,01/25/2025 12:00:00 AM,18+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,47336,2787945,39,01/25/2025 12:00:00 AM,18+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,13913,895282,39,01/25/2025 12:00:00 AM,60-74
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,19902,851618,39,01/25/2025 12:00:00 AM,18-49
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,32812,1558553,39,01/25/2025 12:00:00 AM,18-64
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,14524,1229395,39,01/25/2025 12:00:00 AM,65+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,6084,636238,39,01/25/2025 12:00:00 AM,75+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,7,Physician Medical Office,12910,706931,39,01/25/2025 12:00:00 AM,50-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,70163,994807,39,01/25/2025 12:00:00 AM,65+
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,168694,2144586,39,01/25/2025 12:00:00 AM,18+
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,34290,528565,39,01/25/2025 12:00:00 AM,75+
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,43362,530439,39,01/25/2025 12:00:00 AM,50-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,98531,1149781,39,01/25/2025 12:00:00 AM,18-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,53751,694839,39,01/25/2025 12:00:00 AM,60-74
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,7,Physician Medical Office,55169,619338,39,01/25/2025 12:00:00 AM,18-49
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,431624,6029967,19,01/25/2025 12:00:00 AM,75+
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,709148,13141032,19,01/25/2025 12:00:00 AM,65+
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,822764,9097490,19,01/25/2025 12:00:00 AM,18-64
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,1411511,22940882,19,01/25/2025 12:00:00 AM,18+
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,656186,8506072,19,01/25/2025 12:00:00 AM,60-74
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,348008,5255518,19,01/25/2025 12:00:00 AM,18-49
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,326364,4892339,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,327847,6357814,19,01/25/2025 12:00:00 AM,75+
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,624874,13765906,19,01/25/2025 12:00:00 AM,65+
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,702364,9799854,19,01/25/2025 12:00:00 AM,18-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,1266220,24207102,19,01/25/2025 12:00:00 AM,18+
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,395764,4565975,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,287680,6645494,19,01/25/2025 12:00:00 AM,75+
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,641346,10441200,19,01/25/2025 12:00:00 AM,18-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,293338,5185677,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/16/2024 12:00:00 AM,11/16/2024 12:00:00 AM,12,2024,46,6,Combined,464609,9495100,19,01/25/2025 12:00:00 AM,60-74
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,426999,4531510,19,01/25/2025 12:00:00 AM,18-49
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,911631,12431884,19,01/25/2025 12:00:00 AM,65+
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,376000,4907510,19,01/25/2025 12:00:00 AM,18-49
2024-2025,11/09/2024 12:00:00 AM,11/09/2024 12:00:00 AM,11,2024,45,6,Combined,524419,9030491,19,01/25/2025 12:00:00 AM,60-74
2024-2025,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,10,2024,44,6,Combined,1734395,21529371,19,01/25/2025 12:00:00 AM,18+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,113783,7001688,19,01/25/2025 12:00:00 AM,75+
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,574833,27154045,19,01/25/2025 12:00:00 AM,18+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,158563,5599543,19,01/25/2025 12:00:00 AM,50-64
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,167009,6118595,19,01/25/2025 12:00:00 AM,18-49
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,654539,26579212,19,01/25/2025 12:00:00 AM,18+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,207317,10102851,19,01/25/2025 12:00:00 AM,60-74
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,320590,14873778,19,01/25/2025 12:00:00 AM,65+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,333947,11705438,19,01/25/2025 12:00:00 AM,18-64
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,493356,27647401,19,01/25/2025 12:00:00 AM,18+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,154304,5753847,19,01/25/2025 12:00:00 AM,50-64
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,161505,6280100,19,01/25/2025 12:00:00 AM,18-49
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,170181,10725552,19,01/25/2025 12:00:00 AM,60-74
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,145407,7147095,19,01/25/2025 12:00:00 AM,75+
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,297498,5553016,19,01/25/2025 12:00:00 AM,18-49
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,304969,12010407,19,01/25/2025 12:00:00 AM,18-64
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,400434,9895534,19,01/25/2025 12:00:00 AM,60-74
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,269864,15143642,19,01/25/2025 12:00:00 AM,65+
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,209262,10555371,19,01/25/2025 12:00:00 AM,60-74
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,530721,14296627,19,01/25/2025 12:00:00 AM,65+
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,218926,5771942,19,01/25/2025 12:00:00 AM,18-49
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,137960,5891807,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,1083522,25290624,19,01/25/2025 12:00:00 AM,18+
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,215334,15358976,19,01/25/2025 12:00:00 AM,65+
2024-2025,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,16,2024,50,6,Combined,119774,7266869,19,01/25/2025 12:00:00 AM,75+
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,278022,12288429,19,01/25/2025 12:00:00 AM,18-64
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,179644,5951586,19,01/25/2025 12:00:00 AM,18-49
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,255303,5440980,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,256561,14553188,19,01/25/2025 12:00:00 AM,65+
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,242411,6887905,19,01/25/2025 12:00:00 AM,75+
2024-2025,11/23/2024 12:00:00 AM,11/23/2024 12:00:00 AM,13,2024,47,6,Combined,552802,10994002,19,01/25/2025 12:00:00 AM,18-64
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,116517,6008324,19,01/25/2025 12:00:00 AM,50-64
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,377489,11371491,19,01/25/2025 12:00:00 AM,18-64
2024-2025,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM,14,2024,48,6,Combined,634049,25924673,19,01/25/2025 12:00:00 AM,18+
2024-2025,12/07/2024 12:00:00 AM,12/07/2024 12:00:00 AM,15,2024,49,6,Combined,243258,10346109,19,01/25/2025 12:00:00 AM,60-74
2024-2025,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,17,2024,51,6,Combined,95099,7361968,19,01/25/2025 12:00:00 AM,75+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,10627,881369,39,01/25/2025 12:00:00 AM,60-74
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,17190,831716,39,01/25/2025 12:00:00 AM,18-49
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,4743,630154,39,01/25/2025 12:00:00 AM,75+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,11146,694021,39,01/25/2025 12:00:00 AM,50-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,39255,2740609,39,01/25/2025 12:00:00 AM,18+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,28336,1525741,39,01/25/2025 12:00:00 AM,18-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,7,Physician Medical Office,10920,1214871,39,01/25/2025 12:00:00 AM,65+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,34849,6771406,29,01/25/2025 12:00:00 AM,75+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,83755,14238780,29,01/25/2025 12:00:00 AM,65+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,124441,10915465,29,01/25/2025 12:00:00 AM,18-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,208197,25154244,29,01/25/2025 12:00:00 AM,18+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,70343,9925153,29,01/25/2025 12:00:00 AM,60-74
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,71920,5537494,29,01/25/2025 12:00:00 AM,18-49
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Pharmacy,52521,5377970,29,01/25/2025 12:00:00 AM,50-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,39592,7401560,19,01/25/2025 12:00:00 AM,75+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,264212,25418456,29,01/25/2025 12:00:00 AM,18+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,79771,5617265,29,01/25/2025 12:00:00 AM,18-49
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,121482,14360262,29,01/25/2025 12:00:00 AM,65+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,142729,11058194,29,01/25/2025 12:00:00 AM,18-64
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,62958,5440928,29,01/25/2025 12:00:00 AM,50-64
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,94362,10019515,29,01/25/2025 12:00:00 AM,60-74
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Pharmacy,53543,6824949,29,01/25/2025 12:00:00 AM,75+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,59627,7461187,19,01/25/2025 12:00:00 AM,75+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,99673,6468883,19,01/25/2025 12:00:00 AM,18-49
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,108275,10914797,19,01/25/2025 12:00:00 AM,60-74
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,136006,15589657,19,01/25/2025 12:00:00 AM,65+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,311548,28206401,19,01/25/2025 12:00:00 AM,18+
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,75868,6147859,19,01/25/2025 12:00:00 AM,50-64
2024-2025,01/04/2025 12:00:00 AM,01/04/2025 12:00:00 AM,20,2025,1,6,Combined,175541,12616747,19,01/25/2025 12:00:00 AM,18-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,18449,913731,39,01/25/2025 12:00:00 AM,60-74
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,16104,723035,39,01/25/2025 12:00:00 AM,50-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,9287,645525,39,01/25/2025 12:00:00 AM,75+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,30619,882237,39,01/25/2025 12:00:00 AM,18-49
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,21064,1250459,39,01/25/2025 12:00:00 AM,65+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,67787,2855732,39,01/25/2025 12:00:00 AM,18+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,7,Physician Medical Office,46723,1605276,39,01/25/2025 12:00:00 AM,18-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,270421,25688877,29,01/25/2025 12:00:00 AM,18+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,84657,5701922,29,01/25/2025 12:00:00 AM,18-49
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,125800,14486062,29,01/25/2025 12:00:00 AM,65+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,144621,11202815,29,01/25/2025 12:00:00 AM,18-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,96268,10115783,29,01/25/2025 12:00:00 AM,60-74
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,59964,5500892,29,01/25/2025 12:00:00 AM,50-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Pharmacy,54966,6879915,29,01/25/2025 12:00:00 AM,75+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,26535,908772,39,01/25/2025 12:00:00 AM,18-49
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,18163,931894,39,01/25/2025 12:00:00 AM,60-74
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,42701,1647977,39,01/25/2025 12:00:00 AM,18-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,21176,1271635,39,01/25/2025 12:00:00 AM,65+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,63877,2919609,39,01/25/2025 12:00:00 AM,18+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,16167,739202,39,01/25/2025 12:00:00 AM,50-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,7,Physician Medical Office,9955,655480,39,01/25/2025 12:00:00 AM,75+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,80970,10806522,19,01/25/2025 12:00:00 AM,60-74
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,63667,6071991,19,01/25/2025 12:00:00 AM,50-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,247452,27894853,19,01/25/2025 12:00:00 AM,18+
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,89110,6369210,19,01/25/2025 12:00:00 AM,18-49
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,152777,12441206,19,01/25/2025 12:00:00 AM,18-64
2024-2025,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,18,2024,52,6,Combined,94675,15453651,19,01/25/2025 12:00:00 AM,65+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,114717,11029514,19,01/25/2025 12:00:00 AM,60-74
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,338208,28544609,19,01/25/2025 12:00:00 AM,18+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,115276,6584159,19,01/25/2025 12:00:00 AM,18-49
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,191344,12808091,19,01/25/2025 12:00:00 AM,18-64
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,146864,15736521,19,01/25/2025 12:00:00 AM,65+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,64253,7525440,19,01/25/2025 12:00:00 AM,75+
2024-2025,01/11/2025 12:00:00 AM,01/11/2025 12:00:00 AM,21,2025,2,6,Combined,76068,6223927,19,01/25/2025 12:00:00 AM,50-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,67810,5769732,29,01/25/2025 12:00:00 AM,18-49
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,111680,14597742,29,01/25/2025 12:00:00 AM,65+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,229030,25917907,29,01/25/2025 12:00:00 AM,18+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,50994,6930909,29,01/25/2025 12:00:00 AM,75+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,117350,11320165,29,01/25/2025 12:00:00 AM,18-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,81833,10197616,29,01/25/2025 12:00:00 AM,60-74
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Pharmacy,49540,5550432,29,01/25/2025 12:00:00 AM,50-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,94345,6678504,19,01/25/2025 12:00:00 AM,18-49
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,99996,11129510,19,01/25/2025 12:00:00 AM,60-74
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,132856,15869377,19,01/25/2025 12:00:00 AM,65+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,292907,28837516,19,01/25/2025 12:00:00 AM,18+
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,160051,12968142,19,01/25/2025 12:00:00 AM,18-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,65707,6289634,19,01/25/2025 12:00:00 AM,50-64
2024-2025,01/18/2025 12:00:00 AM,01/18/2025 12:00:00 AM,22,2025,3,6,Combined,60949,7586389,19,01/25/2025 12:00:00 AM,75+
2024-2025,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,23,2025,4,7,Physician Medical Office,6102,661582,39,01/25/2025 12:00:00 AM,75+
2024-2025,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,23,2025,4,7,Physician Medical Office,12756,751958,39,01/25/2025 12:00:00 AM,50-64
2024-2025,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,23,2025,4,7,Physician Medical Office,13239,945133,39,01/25/2025 12:00:00 AM,60-74
2024-2025,01/25/2025 12:00:00 AM,01/25/2025 12:00:00 AM,23,2025,4,7,Physician Medical Office,33292,1681269,39,01/25/2025 12:00:00 AM,18-64
