comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,4.9,6.1,4.8,7.4,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.3,3.6,1.7,5.6,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,9.1,1.9,-0.4,4.1,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,5.4,5.6,4.1,7.1,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,12.4,-1.4,-3,0.3,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,15.6,-4.6,-6.7,-2.5,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,15.1,-4.2,-7.1,-1.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,10.2,0.8,-1.6,3.2,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,27.1,-16.1,-19.8,-12.4,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,5.3,5.7,4.2,7.1,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,6.4,4.6,3,6.2,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,11.5,-0.6,-3.2,2,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,6.3,4.7,2.5,6.9,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,12,-1.1,-2.8,0.7,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.9,2.1,0.4,3.9,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.4,3.6,1.6,5.6,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,11.9,-0.9,-3.4,1.7,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.5,3.5,1.7,5.4,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,4.4,6.6,5.3,7.9,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,16,-5,-7.9,-2,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,18,-7,-9.5,-4.5,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,22.1,-11.2,-13.6,-8.7,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.4,2.6,0.6,4.5,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,17.2,-6.3,-8.9,-3.6,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,5.2,5.8,3.9,7.6,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.6,2.4,0.5,4.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,9.2,1.8,-0.1,3.7,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,9.7,1.3,-1,3.6,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,6.7,4.3,2.3,6.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,17.1,-6.1,-8.7,-3.5,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,9.3,1.7,-0.2,3.5,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,12.2,-1.3,-3.5,1,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,10.9,0.1,-1.4,1.6,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.8,2.2,0.3,4.1,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.7,3.3,1.3,5.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,9.9,1.1,-1.9,4.1,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,5.5,5.5,4,6.9,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,15.6,-4.6,-6.9,-2.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,11.4,-0.4,-2,1.1,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,4.2,6.8,5.5,8.1,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,15.6,-4.6,-8,-1.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,5.9,5,3.6,6.5,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.3,3.7,1.6,5.8,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,7.9,3.1,1,5.1,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.6,2.4,0.6,4.2,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,11.2,-0.3,-2.8,2.2,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,26.9,-15.9,-20.8,-11,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,,,,,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,13.1,-2.1,-3.8,-0.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,16,-5,-7.5,-2.6,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,6.2,4.8,3.3,6.3,*,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,11.5,-0.5,-2.9,1.9,,1,1
Between Season Poverty Comparison,12/28/2024 12:00:00 AM,12/28/2024 12:00:00 AM,Overall,Overall,11,8.2,2.8,0.6,4.9,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,14.7,-4.2,-7.7,-0.7,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.3,-0.8,-2.7,1,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.3,0.2,-1.9,2.2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.3,-0.8,-2.7,1.2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.9,-1.4,-4,1.2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11,-0.5,-2.2,1.1,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.1,2.4,0.7,4.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.6,2.9,1.1,4.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.1,2.4,0.6,4.2,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,18.8,-8.3,-9.8,-6.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,14.4,-3.9,-5.4,-2.3,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.3,0.1,-1.1,1.4,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,13.9,-3.5,-5.4,-1.5,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,6.3,4.2,3.4,5,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.3,-0.9,-2.1,0.4,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7,3.5,2.6,4.3,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.1,1.4,0.1,2.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,12.2,-1.7,-3,-0.4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.5,-1,-2.3,0.4,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,4.9,5.6,4.4,6.9,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.3,3.1,1.2,5.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.1,1.4,-0.9,3.6,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,5.4,5.1,3.6,6.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,12.4,-1.9,-3.5,-0.2,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,15.1,-4.6,-6.6,-2.5,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,14.4,-4,-6.7,-1.3,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.2,0.3,-2,2.6,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,27,-16.5,-20.2,-12.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,5.3,5.2,3.7,6.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,6.4,4.1,2.5,5.7,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.5,-1.1,-3.6,1.5,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,6.3,4.2,2,6.4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,12,-1.5,-3.2,0.1,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.5,3,1.4,4.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.4,3.1,1.1,5.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.8,-1.3,-3.9,1.2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.5,3,1.2,4.9,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,4.4,6.1,4.8,7.4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,16,-5.5,-8.4,-2.5,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,17.5,-7,-9.3,-4.7,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,21.9,-11.4,-13.9,-9,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.4,2.1,0.2,4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,17.2,-6.8,-9.4,-4.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,5.2,5.3,3.4,7.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.6,1.9,0,3.8,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.2,1.3,-0.6,3.2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.7,0.8,-1.5,3.1,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,6.7,3.8,1.9,5.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,15.8,-5.3,-7.9,-2.7,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.3,1.2,-0.7,3,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,12.2,-1.7,-4,0.5,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.9,-0.4,-1.9,1.1,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.8,1.7,-0.2,3.5,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.7,2.8,0.8,4.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,9.9,0.6,-2.4,3.6,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,5.5,5,3.5,6.4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,15.6,-5.1,-7.4,-2.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.4,-0.9,-2.4,0.6,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,4.2,6.3,5.1,7.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,15.3,-4.8,-8.1,-1.5,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,5.9,4.6,3.1,6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.3,3.2,1.1,5.3,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,7.9,2.6,0.6,4.6,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8,2.5,1.2,3.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.8,-0.3,-2.6,2,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,23,-12.5,-17,-8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,0,10.5,9.9,11.1,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,12,-1.5,-3.2,0.3,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,15.9,-5.4,-7.8,-3,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,6.1,4.4,2.9,5.8,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,11.5,-1,-3.4,1.4,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,8.2,2.3,0.2,4.4,*,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Overall,Overall,10.5,10.3,0.2,-0.5,0.9,,1,1
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,"Above Poverty, Income < $75k","Above Poverty, Income < $75k",6.3,6.2,0.1,-1,1.3,,12,12
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,"Above Poverty, Income >= $75k","Above Poverty, Income >= $75k",13.8,13.5,0.3,-0.7,1.3,,11,11
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Below Poverty,Below Poverty,6.4,6.1,0.3,-1.1,1.7,,13,13
Between Season Poverty Comparison,12/14/2024 12:00:00 AM,12/14/2024 12:00:00 AM,Poverty Status Unknown,Poverty Status Unknown,8.8,9.3,-0.5,-2.3,1.3,,14,14
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,14.7,-3.9,-7.4,-0.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.3,-0.5,-2.4,1.4,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.3,0.5,-1.6,2.6,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.3,-0.4,-2.4,1.5,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.9,-1.1,-3.7,1.5,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11,-0.2,-1.9,1.5,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,8.1,2.7,1,4.5,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,7.6,3.2,1.4,4.9,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,8.1,2.7,0.9,4.6,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.6,0.2,-0.7,1.1,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,21.1,-10.3,-13.3,-7.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,14.4,-3.6,-5.2,-2,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.3,0.5,-0.8,1.7,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,14,-3.2,-5,-1.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,6.3,4.5,3.7,5.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.4,-0.6,-1.8,0.7,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,7,3.8,2.9,4.6,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,9.1,1.7,0.4,2.9,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,12.2,-1.4,-2.7,-0.1,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.5,-0.7,-2,0.7,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,4.9,5.9,4.6,7.2,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,7.3,3.5,1.5,5.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,9.1,1.7,-0.6,4,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,5.4,5.4,3.9,6.9,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,12.4,-1.5,-3.2,0.1,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,15.1,-4.2,-6.3,-2.2,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,15.1,-4.3,-7.2,-1.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,10.2,0.6,-1.7,3,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,27.1,-16.3,-20,-12.6,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,5.3,5.5,4,6.9,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,6.4,4.4,2.8,6.1,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.5,-0.7,-3.3,1.9,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,6.3,4.5,2.3,6.7,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,12,-1.2,-2.9,0.5,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,8.9,1.9,0.2,3.7,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,7.4,3.4,1.4,5.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,11.9,-1.1,-3.6,1.5,,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,7.5,3.3,1.5,5.2,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,4.4,6.4,5.1,7.7,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,16,-5.2,-8.1,-2.2,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,18,-7.2,-9.7,-4.6,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,22.1,-11.3,-13.8,-8.9,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,8.4,2.4,0.5,4.4,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,17.2,-6.4,-9.1,-3.8,*,1,1
Between Season Poverty Comparison,12/21/2024 12:00:00 AM,12/21/2024 12:00:00 AM,Overall,Overall,10.8,5.2,5.6,3.7,7.5,*,1,1
