Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date,Type
RSV-NET,2024-25,2025.0,2.0,Pediatrics,Overall,Overall,Overall,6.5,61.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,Pediatrics,Overall,Overall,Overall,7.3,55.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,Pediatrics,Overall,Overall,Overall,8.8,47.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,Pediatrics,Overall,Overall,Overall,7.7,39.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,Pediatrics,Overall,Overall,Overall,5.6,31.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,Pediatrics,Overall,Overall,Overall,4.6,25.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,Pediatrics,Overall,Overall,Overall,4.8,21.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,Pediatrics,Overall,Overall,Overall,4.0,16.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,Pediatrics,Overall,Overall,Overall,3.4,12.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,Pediatrics,Overall,Overall,Overall,2.6,8.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,Pediatrics,Overall,Overall,Overall,1.9,6.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,Pediatrics,Overall,Overall,Overall,1.6,4.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,Pediatrics,Overall,Overall,Overall,1.0,2.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,Pediatrics,Overall,Overall,Overall,0.7,1.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,Pediatrics,Overall,Overall,Overall,0.6,1.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,65+ yr,Overall,Overall,Overall,3.9,61.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,65+ yr,Overall,Overall,Overall,4.8,57.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,65+ yr,Overall,Overall,Overall,4.6,52.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,65+ yr,Overall,Overall,Overall,6.3,47.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,65+ yr,Overall,Overall,Overall,8.7,41.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,65+ yr,Overall,Overall,Overall,8.5,32.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,65+ yr,Overall,Overall,Overall,5.7,24.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,65+ yr,Overall,Overall,Overall,4.8,18.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,65+ yr,Overall,Overall,Overall,3.8,13.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,65+ yr,Overall,Overall,Overall,2.8,10.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,65+ yr,Overall,Overall,Overall,1.7,7.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,65+ yr,Overall,Overall,Overall,1.7,5.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,65+ yr,Overall,Overall,Overall,1.1,3.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,65+ yr,Overall,Overall,Overall,0.7,2.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,65+ yr,Overall,Overall,Overall,0.5,2.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,65+ yr,Overall,Overall,Overall,0.3,1.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,65+ yr,Overall,Overall,Overall,0.3,1.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,65+ yr,Overall,Overall,Overall,0.3,1.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,65+ yr,Overall,Overall,Overall,0.3,0.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,50-64 yr,Overall,Overall,Overall,1.3,20.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,50-64 yr,Overall,Overall,Overall,1.8,19.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,50-64 yr,Overall,Overall,Overall,1.6,17.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,50-64 yr,Overall,Overall,Overall,2.1,15.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,50-64 yr,Overall,Overall,Overall,2.0,13.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,50-64 yr,Overall,Overall,Overall,2.5,11.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,50-64 yr,Overall,Overall,Overall,1.9,9.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,50-64 yr,Overall,Overall,Overall,1.5,7.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,50-64 yr,Overall,Overall,Overall,1.4,5.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,50-64 yr,Overall,Overall,Overall,1.0,4.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,50-64 yr,Overall,Overall,Overall,0.8,3.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,50-64 yr,Overall,Overall,Overall,0.4,2.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,50-64 yr,Overall,Overall,Overall,0.5,2.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,50-64 yr,Overall,Overall,Overall,0.3,1.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,50-64 yr,Overall,Overall,Overall,0.2,1.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,50-64 yr,Overall,Overall,Overall,0.2,0.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,50-64 yr,Overall,Overall,Overall,0.1,0.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,50-64 yr,Overall,Overall,Overall,0.1,0.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,50-64 yr,Overall,Overall,Overall,0.0,0.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,5-17 yr,Overall,Overall,Overall,0.7,14.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,5-17 yr,Overall,Overall,Overall,1.3,13.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,5-17 yr,Overall,Overall,Overall,1.3,12.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,5-17 yr,Overall,Overall,Overall,1.0,10.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,5-17 yr,Overall,Overall,Overall,0.8,9.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,5-17 yr,Overall,Overall,Overall,0.7,9.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,5-17 yr,Overall,Overall,Overall,1.6,8.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,5-17 yr,Overall,Overall,Overall,1.1,6.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,5-17 yr,Overall,Overall,Overall,1.1,5.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,5-17 yr,Overall,Overall,Overall,0.7,4.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,5-17 yr,Overall,Overall,Overall,0.8,4.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,5-17 yr,Overall,Overall,Overall,0.9,3.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,5-17 yr,Overall,Overall,Overall,0.5,2.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,5-17 yr,Overall,Overall,Overall,0.5,1.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,5-17 yr,Overall,Overall,Overall,0.3,1.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,5-17 yr,Overall,Overall,Overall,0.1,1.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,5-17 yr,Overall,Overall,Overall,0.2,0.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,5-17 yr,Overall,Overall,Overall,0.1,0.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,5-17 yr,Overall,Overall,Overall,0.1,0.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,18-49 yr,Overall,Overall,Overall,0.4,7.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,18-49 yr,Overall,Overall,Overall,0.5,6.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,18-49 yr,Overall,Overall,Overall,0.4,6.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,18-49 yr,Overall,Overall,Overall,0.5,5.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,18-49 yr,Overall,Overall,Overall,0.8,5.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,18-49 yr,Overall,Overall,Overall,0.9,4.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,18-49 yr,Overall,Overall,Overall,0.6,3.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,18-49 yr,Overall,Overall,Overall,0.5,3.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,18-49 yr,Overall,Overall,Overall,0.5,2.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,18-49 yr,Overall,Overall,Overall,0.4,2.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,18-49 yr,Overall,Overall,Overall,0.3,1.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,18-49 yr,Overall,Overall,Overall,0.3,1.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,18-49 yr,Overall,Overall,Overall,0.2,1.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,18-49 yr,Overall,Overall,Overall,0.2,0.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,18-49 yr,Overall,Overall,Overall,0.1,0.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,18-49 yr,Overall,Overall,Overall,0.1,0.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,18-49 yr,Overall,Overall,Overall,0.1,0.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,18-49 yr,Overall,Overall,Overall,0.0,0.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,18-49 yr,Overall,Overall,Overall,0.0,0.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,0-4 yr,Overall,Overall,Overall,14.8,292.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,0-4 yr,Overall,Overall,Overall,21.4,278.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,0-4 yr,Overall,Overall,Overall,21.9,256.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,0-4 yr,Overall,Overall,Overall,21.5,234.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,0-4 yr,Overall,Overall,Overall,23.1,213.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,0-4 yr,Overall,Overall,Overall,26.8,190.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,0-4 yr,Overall,Overall,Overall,29.9,163.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,0-4 yr,Overall,Overall,Overall,27.2,133.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,0-4 yr,Overall,Overall,Overall,18.8,106.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,0-4 yr,Overall,Overall,Overall,16.1,87.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,0-4 yr,Overall,Overall,Overall,16.3,71.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,0-4 yr,Overall,Overall,Overall,13.3,55.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,0-4 yr,Overall,Overall,Overall,12.0,41.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,0-4 yr,Overall,Overall,Overall,8.7,29.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,0-4 yr,Overall,Overall,Overall,6.7,20.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,0-4 yr,Overall,Overall,Overall,5.9,14.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,0-4 yr,Overall,Overall,Overall,3.2,8.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,0-4 yr,Overall,Overall,Overall,2.5,5.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,0-4 yr,Overall,Overall,Overall,2.1,2.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,75+ yr,Overall,Overall,Overall,6.1,94.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,75+ yr,Overall,Overall,Overall,6.9,88.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,75+ yr,Overall,Overall,Overall,6.9,81.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,75+ yr,Overall,Overall,Overall,9.4,74.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,75+ yr,Overall,Overall,Overall,14.7,64.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,75+ yr,Overall,Overall,Overall,13.8,50.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,75+ yr,Overall,Overall,Overall,8.7,36.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,75+ yr,Overall,Overall,Overall,7.7,27.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,75+ yr,Overall,Overall,Overall,5.6,20.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,75+ yr,Overall,Overall,Overall,4.4,14.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,75+ yr,Overall,Overall,Overall,2.3,10.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,75+ yr,Overall,Overall,Overall,2.3,7.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,75+ yr,Overall,Overall,Overall,1.5,5.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,75+ yr,Overall,Overall,Overall,1.0,4.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,75+ yr,Overall,Overall,Overall,0.8,3.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,75+ yr,Overall,Overall,Overall,0.5,2.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,75+ yr,Overall,Overall,Overall,0.5,1.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,75+ yr,Overall,Overall,Overall,0.3,1.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,75+ yr,Overall,Overall,Overall,0.4,0.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,1-4 yr,Overall,Overall,Overall,11.4,219.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,1-4 yr,Overall,Overall,Overall,16.4,208.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,1-4 yr,Overall,Overall,Overall,17.4,191.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,1-4 yr,Overall,Overall,Overall,17.3,174.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,1-4 yr,Overall,Overall,Overall,16.8,157.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,1-4 yr,Overall,Overall,Overall,18.9,140.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,1-4 yr,Overall,Overall,Overall,23.0,121.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,1-4 yr,Overall,Overall,Overall,22.4,98.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,1-4 yr,Overall,Overall,Overall,14.9,75.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,1-4 yr,Overall,Overall,Overall,10.8,61.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,1-4 yr,Overall,Overall,Overall,12.1,50.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,1-4 yr,Overall,Overall,Overall,9.2,38.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,1-4 yr,Overall,Overall,Overall,8.8,29.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,1-4 yr,Overall,Overall,Overall,6.4,20.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,1-4 yr,Overall,Overall,Overall,4.8,13.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,1-4 yr,Overall,Overall,Overall,3.4,9.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,1-4 yr,Overall,Overall,Overall,2.1,5.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,1-4 yr,Overall,Overall,Overall,1.7,3.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,1-4 yr,Overall,Overall,Overall,1.3,1.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,0-<1 yr,Overall,Overall,Overall,28.4,587.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,0-<1 yr,Overall,Overall,Overall,41.8,559.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,0-<1 yr,Overall,Overall,Overall,39.7,517.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,0-<1 yr,Overall,Overall,Overall,38.4,477.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,0-<1 yr,Overall,Overall,Overall,48.5,439.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,0-<1 yr,Overall,Overall,Overall,58.6,391.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,0-<1 yr,Overall,Overall,Overall,57.7,332.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,0-<1 yr,Overall,Overall,Overall,46.4,274.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,0-<1 yr,Overall,Overall,Overall,34.8,228.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,0-<1 yr,Overall,Overall,Overall,37.5,193.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,0-<1 yr,Overall,Overall,Overall,33.6,156.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,0-<1 yr,Overall,Overall,Overall,29.9,122.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,0-<1 yr,Overall,Overall,Overall,25.0,92.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,0-<1 yr,Overall,Overall,Overall,18.0,67.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,0-<1 yr,Overall,Overall,Overall,14.3,49.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,0-<1 yr,Overall,Overall,Overall,16.2,35.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,0-<1 yr,Overall,Overall,Overall,7.6,19.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,0-<1 yr,Overall,Overall,Overall,5.8,11.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,0-<1 yr,Overall,Overall,Overall,5.2,5.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,85+ yr,Overall,Overall,Overall,10.7,156.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,85+ yr,Overall,Overall,Overall,12.0,145.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,85+ yr,Overall,Overall,Overall,9.9,133.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,85+ yr,Overall,Overall,Overall,18.1,123.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,85+ yr,Overall,Overall,Overall,25.8,105.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,85+ yr,Overall,Overall,Overall,24.4,79.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,85+ yr,Overall,Overall,Overall,12.0,55.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,85+ yr,Overall,Overall,Overall,13.0,43.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,85+ yr,Overall,Overall,Overall,6.9,30.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,85+ yr,Overall,Overall,Overall,7.4,23.0,2024-12-07 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,48.0,85+ yr,Overall,Overall,Overall,3.8,16.0,2024-11-30 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,47.0,85+ yr,Overall,Overall,Overall,3.6,12.0,2024-11-23 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,46.0,85+ yr,Overall,Overall,Overall,2.7,8.0,2024-11-16 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,45.0,85+ yr,Overall,Overall,Overall,1.1,5.0,2024-11-09 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,44.0,85+ yr,Overall,Overall,Overall,1.7,4.0,2024-11-02 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,43.0,85+ yr,Overall,Overall,Overall,0.6,3.0,2024-10-26 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,42.0,85+ yr,Overall,Overall,Overall,0.4,2.0,2024-10-19 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,41.0,85+ yr,Overall,Overall,Overall,1.0,2.0,2024-10-12 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,40.0,85+ yr,Overall,Overall,Overall,0.6,1.0,2024-10-05 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,6.0,75-84 yr,Overall,Overall,Overall,4.5,72.0,2025-02-08 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,5.0,75-84 yr,Overall,Overall,Overall,5.1,68.0,2025-02-01 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,4.0,75-84 yr,Overall,Overall,Overall,5.8,63.0,2025-01-25 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,3.0,75-84 yr,Overall,Overall,Overall,6.5,57.0,2025-01-18 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,2.0,75-84 yr,Overall,Overall,Overall,11.0,51.0,2025-01-11 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2025.0,1.0,75-84 yr,Overall,Overall,Overall,10.1,40.0,2025-01-04 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,52.0,75-84 yr,Overall,Overall,Overall,7.5,29.0,2024-12-28 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,51.0,75-84 yr,Overall,Overall,Overall,5.9,22.0,2024-12-21 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,50.0,75-84 yr,Overall,Overall,Overall,5.2,16.0,2024-12-14 00:00:00,Unadjusted Rate
RSV-NET,2024-25,2024.0,49.0,75-84 yr,Overall,Overall,Overall,3.3,11.0,2024-12-07 00:00:00,Unadjusted Rate
