Current_season,Month,Previous_flu_Season,Jurisdiction,2024_25_estimate,Previous_Estimate,Difference_in_season_estimate,Numerator,Previous_season_numerator,Population,Age_group_label,Difference_indicator,Child_or_adult
2024-25,NOV,2022-23,Utah,0.3093,0.3673,-0.058,"21,960","26,080",71006.5,6-23 months,Lower by 5 percentage points or greater,Child
2024-25,NOV,2022-23,Virginia,,,,Not Submitted,Not Submitted,,6-23 months,Not Available,Child
2024-25,NOV,2022-23,U.S. Virgin Islands ,0.0318,0.0026,0.0292,62,5,1951,6-23 months,Within 5 percentage points,Child
2024-25,NOV,2022-23,Vermont,0.3936,0.4591,-0.0655,"3,240","3,779",8232,6-23 months,Lower by 5 percentage points or greater,Child
2024-25,NOV,2022-23,Washington,0.3044,0.3435,-0.0391,"39,646","44,739",130262.5,6-23 months,Within 5 percentage points,Child
2024-25,NOV,2022-23,Wisconsin,0.323,0.3774,-0.0544,"30,835","36,024",95451.5,6-23 months,Lower by 5 percentage points or greater,Child
2024-25,NOV,2022-23,West Virginia,0.1387,0.1662,-0.0274,"3,687","4,416",26572.5,6-23 months,Within 5 percentage points,Child
2024-25,NOV,2022-23,Wyoming,0.1317,0.1701,-0.0384,"1,253","1,618",9510.5,6-23 months,Within 5 percentage points,Child
2024-25,SEP,2022-23,Alaska,0.0299,0.0081,0.0218,911,248,30474,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Alabama,0.0268,0.0282,-0.0014,"4,774","5,030",178339,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Arkansas,0.0116,0.0126,-0.001,"1,318","1,437",113842,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,American Samoa,0.0127,0.1998,-0.1871,33,521,2608,2-4 years,Lower by 5 percentage points or greater,Child
2024-25,SEP,2022-23,Arizona,0.0325,0.0361,-0.0036,"8,453","9,397",260352,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,New York City,0.0972,0.1037,-0.0064,"29,364","31,303",302005,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,California,0.0384,0.0516,-0.0131,"54,363","72,949",1414649,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Chicago,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Colorado,0.073,0.0787,-0.0058,"14,479","15,627",198442,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Connecticut,0.1248,0.1107,0.0141,"13,759","12,203",110266,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,District of Columbia,0.0579,0.0704,-0.0125,"1,515","1,841",26160,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Delaware,0.0574,0.0583,-0.0008,"1,912","1,940",33304,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Florida,0.0351,0.0274,0.0077,"24,341","18,992",692623,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Federated States of Micronesia,0.021,0.0005,0.0205,120,3,5706,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Georgia,0,0,0,0,0,396292,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Guam,0.0254,0.0047,0.0208,240,44,9444,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Hawaii,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Iowa,0.0433,0.051,-0.0077,"5,121","6,028",118179,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Idaho,0.0283,0.0385,-0.0102,"1,994","2,712",70468,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Illinois,0.051,0.0522,-0.0011,"22,781","23,280",446316,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Indiana,0.0358,0.0438,-0.0081,"9,069","11,113",253562,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Kansas,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Kentucky,0.0338,0.0344,-0.0006,"5,557","5,660",164299,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Louisiana,0.0197,0.0254,-0.0057,"3,572","4,606",181154,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Massachusetts,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Maryland,0.0631,0.0773,-0.0142,"13,796","16,893",218503,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Maine,0.1536,0.2641,-0.1105,"5,906","10,155",38454,2-4 years,Lower by 5 percentage points or greater,Child
2024-25,SEP,2022-23,Marshall Islands,0.0163,0.0093,0.0071,83,47,5080,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Michigan,0.0464,0.0366,0.0098,"15,864","12,506",342016,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Minnesota,0.0517,0.0598,-0.0081,"10,965","12,684",212202,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Missouri,0.0331,0.0254,0.0077,"7,381","5,673",223181,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,N. Mariana Islands,0.0822,0.0386,0.0436,183,86,2226,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Mississippi,0.0107,0.0106,0.0001,"1,176","1,166",110338,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Montana,0.019,0.0247,-0.0057,705,918,37112,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,North Carolina,0.0599,0.0411,0.0188,"22,125","15,180",369112,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,North Dakota,0.0417,0.0517,-0.01,"1,346","1,670",32285,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Nebraska,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,New Hampshire,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,New Jersey,0.1031,0.0949,0.0082,"32,275","29,716",313043,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,New Mexico,0.0109,0.0123,-0.0015,793,901,72986,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Nevada,0.0307,0.0304,0.0003,"3,458","3,425",112689,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,New York,0.0509,0.0615,-0.0107,"18,599","22,495",365488,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Ohio,0.0481,0.0491,-0.0011,"20,095","20,537",417969,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Oklahoma,0.0174,0.0159,0.0015,"2,702","2,465",155373,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Oregon,0.0467,0.0463,0.0004,"6,385","6,326",136613,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Pennsylvania,0.0711,0.0731,-0.002,"25,679","26,406",361410,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Philadelphia,0.0724,0.1055,-0.0331,"4,314","6,284",59557,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Puerto Rico,0.011,0.0099,0.0011,820,739,74811,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Rhode Island,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Republic of Palau,0,0,0,0,0,684,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,South Carolina,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,South Dakota,0.0336,0.0436,-0.01,"1,238","1,605",36853,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Houston,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,Tennessee,0.0425,0.042,0.0006,"10,504","10,368",247042,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Texas,0.0365,0.0356,0.0009,"44,118","43,041",1209974,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Utah,0.0483,0.0562,-0.0079,"7,096","8,258",147011,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Virginia,,,,Not Submitted,Not Submitted,,2-4 years,Not Available,Child
2024-25,SEP,2022-23,U.S. Virgin Islands ,0.0054,0.0002,0.0052,22,1,4073,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Vermont,0.0635,0.0655,-0.0021,"1,102","1,138",17361,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Washington,0.0501,0.0492,0.0009,"13,846","13,591",276460,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Wisconsin,0.0523,0.0541,-0.0018,"10,428","10,796",199448,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,West Virginia,0.0171,0.0181,-0.0011,954,"1,013",55856,2-4 years,Within 5 percentage points,Child
2024-25,SEP,2022-23,Wyoming,0.0073,0.0101,-0.0027,155,213,21113,2-4 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Alaska,0.0005,0.0007,-0.0001,94,120,173878,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Alabama,0.0021,0.0015,0.0006,"2,202","1,606",1059160,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Arkansas,0.0003,0.0007,-0.0003,225,451,681696.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,American Samoa,0.0001,0.0445,-0.0444,2,696,15641.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Arizona,0.0021,0.0017,0.0004,"3,409","2,737",1605718.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,New York City,0.0065,0.0071,-0.0007,"10,632","11,728",1640786,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,California,0.0015,0.0039,-0.0023,"13,175","33,037",8567802,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Chicago,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Colorado,0.0027,0.0025,0.0002,"3,267","3,040",1218497,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Connecticut,0.0109,0.0112,-0.0003,"7,653","7,863",701836,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,District of Columbia,0.0024,0.0023,0.0001,298,289,124975.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Delaware,0.0014,0.0017,-0.0003,275,333,199407.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Florida,0.0043,0.0041,0.0002,"17,811","17,015",4140953,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Federated States of Micronesia,0.0003,0,0.0003,12,0,34647,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Georgia,0,0,0,0,0,2437453.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Guam,0.0058,0.0003,0.0055,302,14,52373,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Hawaii,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Iowa,0.0004,0.0008,-0.0004,309,566,707072,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Idaho,0.0004,0.0004,0,185,175,440269.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Illinois,0.003,0.0031,-0.0001,"8,194","8,462",2707942,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Indiana,0.0016,0.0011,0.0005,"2,456","1,742",1526214,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Kansas,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Kentucky,0.0022,0.0021,0.0001,"2,124","2,051",975661.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Louisiana,0.0007,0.0008,-0,763,809,1052713,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Massachusetts,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Maryland,0.0035,0.0035,0,"4,518","4,488",1299127.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Maine,0.0982,0.0987,-0.0005,"23,765","23,891",242032,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Marshall Islands,0.0001,0.0066,-0.0065,3,194,29342,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Michigan,0.0023,0.0029,-0.0006,"4,777","5,989",2072888.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Minnesota,0.0013,0.0025,-0.0012,"1,601","3,148",1268024,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Missouri,0.0009,0.0011,-0.0002,"1,173","1,434",1335604.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,N. Mariana Islands,0.0043,0.0001,0.0042,66,1,15392.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Mississippi,0.0004,0.0007,-0.0003,282,451,675423.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Montana,0.0007,0.0004,0.0003,151,85,224000.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,North Carolina,0.003,0.003,4.4499e-07,"6,749","6,748",2247245.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,North Dakota,0.0006,0.0012,-0.0006,101,210,176399.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Nebraska,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,New Hampshire,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,New Jersey,0.0105,0.0108,-0.0003,"19,700","20,271",1884782,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,New Mexico,0.0021,0.0012,0.0009,959,540,461203,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Nevada,0.0029,0.0024,0.0005,"2,002","1,640",679728,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,New York,0.0037,0.0037,-4.0231e-06,"8,363","8,372",2237082,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Ohio,0.0025,0.002,0.0006,"6,357","4,939",2502483,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Oklahoma,0.0003,0.0006,-0.0003,300,552,929182.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Oregon,0.0007,0.0006,0.0001,585,537,839769,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Pennsylvania,0.0025,0.0031,-0.0006,"5,549","6,938",2225691,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Philadelphia,0.0028,0.0037,-0.0009,915,"1,212",328538.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Puerto Rico,0.0028,0.0036,-0.0008,"1,533","1,979",553690.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Rhode Island,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Republic of Palau,0,0,0,0,0,4829.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,South Carolina,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,South Dakota,0.0004,0.0007,-0.0003,82,150,212574,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Houston,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,Tennessee,0.0038,0.0025,0.0013,"5,672","3,701",1473455.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Texas,0.0017,0.0013,0.0004,"12,633","9,444",7246622.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Utah,0.0022,0.0024,-0.0002,"1,970","2,134",905560.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Virginia,,,,Not Submitted,Not Submitted,,6 months-17 years,Not Available,Child
2024-25,AUG,2023-24,U.S. Virgin Islands ,0,0,0,1,0,24141,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Vermont,0.0006,0.0003,0.0003,64,28,110501,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Washington,0.0029,0.003,-0.0001,"4,691","4,934",1622553.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Wisconsin,0.0007,0.0015,-0.0008,883,"1,820",1227144.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,West Virginia,0.0004,0.0008,-0.0004,133,266,347543.5,6 months-17 years,Within 5 percentage points,Child
2024-25,AUG,2023-24,Wyoming,0.0003,0.0008,-0.0004,40,98,129929.5,6 months-17 years,Within 5 percentage points,Child
2024-25,JAN,2022-23,Alaska,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Alabama,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Arkansas,0.2181,0.2842,-0.0661,"123,131","160,467",564552,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,American Samoa,0.0243,0.0223,0.0021,186,170,7639,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Arizona,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,New York City,0.1949,0.2534,-0.0585,"291,970","379,546",1498072,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,California,0.3035,0.3548,-0.0513,"2,191,614","2,561,852",7220373,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Chicago,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Colorado,0.3093,0.3678,-0.0585,"325,814","387,473",1053369,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Connecticut,0.3173,0.3789,-0.0616,"240,623","287,328",758237,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,District of Columbia,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Delaware,0.2912,0.3975,-0.1063,"58,622","80,018",201301,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Florida,0.1743,0.2196,-0.0453,"751,400","946,820",4311636,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Federated States of Micronesia,0.0802,0.1283,-0.0481,982,"1,571",12246,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Georgia,0.2187,0,0.2187,"440,726",0,2015461,50-64 years,Higher by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Guam,0.1071,0.0672,0.0399,"2,972","1,864",27742,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Hawaii,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Iowa,0.3093,0.39,-0.0807,"183,536","231,443",593437,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Idaho,0.2127,0.2643,-0.0516,"68,507","85,130",322101,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Illinois,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Indiana,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Kansas,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Kentucky,0.2346,0.3041,-0.0695,"205,400","266,210",875398,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Louisiana,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Massachusetts,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Maryland,0.3022,0.3683,-0.0661,"369,383","450,178",1222456,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Maine,0.34,0.4574,-0.1174,"102,194","137,472",300529,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Marshall Islands,0.0462,0.1296,-0.0834,356,998,7700,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Michigan,0.2579,0.3042,-0.0464,"521,069","614,748",2020773,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Minnesota,0.3217,0.4108,-0.0891,"351,264","448,526",1091861,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,Missouri,0.2304,0.2981,-0.0677,"274,284","354,897",1190710,50-64 years,Lower by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,N. Mariana Islands,0.1568,0.1842,-0.0274,"1,885","2,214",12020,50-64 years,Within 5 percentage points,Adult
2024-25,JAN,2022-23,Mississippi,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,Montana,,,,Not Submitted,Not Submitted,,50-64 years,Not Available,Adult
2024-25,JAN,2022-23,North Carolina,0.2144,0.1213,0.093,"440,829","249,542",2056433,50-64 years,Higher by 5 percentage points or greater,Adult
2024-25,JAN,2022-23,North Dakota,0.2673,0.3456,-0.0783,"34,972","45,215",130824,50-64 years,Lower by 5 percentage points or greater,Adult
